,0
2422,99729.97924316768
2423,116833.62472253479
2424,106414.84409087244
2425,112379.23446241114
2426,101436.95319598261
2427,125083.55360491108
2428,85644.35827352852
2429,79276.61137701757
2430,99452.08116778824
2431,99452.0814223839
2432,99452.08167697955
2433,103797.46826580446
2434,124974.55095199402
2435,102069.46055719629
2436,103797.46902959142
2437,121179.01462110318
2438,99855.44023871794
2439,81170.2792561287
2440,89142.30726257339
2441,100811.88660170976
2442,81298.97626742534
2443,94444.13995979447
2444,74739.56936012302
2445,98680.52236812841
2446,106738.79022132978
2447,107371.2955457773
2448,98488.8628665274
2449,126884.20664384775
2450,93894.2925024135
2451,85644.36489301547
2452,103025.9104845263
2453,118084.43055868614
2454,76953.59298834484
2455,98680.5272054458
2456,115658.71830874868
2457,120004.10489757359
2458,103025.91684941668
2459,72608.2127644103
2460,98680.53102437966
2461,108546.22614614852
2462,70585.85576646775
2463,81298.98950639833
2464,102622.56439797487
2465,113739.05542666558
2466,106523.86812982336
2467,110720.39334101696
2468,112891.61579012126
2469,95510.0707078008
2470,89033.31937620416
2471,103797.48685128614
2472,70348.15864821058
2473,94335.15360099822
2474,85644.38118713629
2475,85644.38144173194
2476,63917.45002518315
2477,124752.8589589838
2478,81298.99587128963
2479,107371.31413125899
2480,124752.85972277075
2481,85452.72270391788
2482,98680.54222658835
2483,76953.61081003956
2484,81298.99739886355
2485,85644.38398768846
2486,107371.31591342855
2487,133040.27713923436
2488,47213.29272497166
2489,62147.375833153725
2490,62147.37608774938
2491,56150.07532118168
2492,75885.82802930381
2493,62456.45856294036
2494,75885.82853849512
2495,73278.59699255321
2496,78896.41788238753
2497,43388.688180665486
2498,50341.306570027955
2499,41366.327872979455
2500,41366.32812757511
2501,51558.68567868788
2502,62380.82385370508
2503,47213.29985364992
2504,42464.558012831025
2505,47213.30163581949
2506,29831.75782647822
2507,30544.196826640517
2508,57326.135170943104
2509,38522.53355008364
2510,38988.25403736159
2511,51558.69306196179
2512,30544.200390979648
2513,41522.97708727606
2514,51155.33679158427
2515,42867.92166648153
2516,30700.840185237117
2517,38988.25607412681
2518,125306.1945396578
2519,73161.55878350604
2520,94485.13367508259
2521,64470.78662423976
2522,99233.8775526667
2523,125306.19581263606
2524,86197.71905917116
2525,91062.31033342984
2526,128185.91454950906
2527,98171.56749866623
2528,106229.8353518676
2529,85135.40900517069
2530,95957.54718018789
2531,106862.34118550643
2532,130317.28132904693
2533,110575.22295907512
2534,90543.10793935694
2535,125306.19886778388
2536,99233.88111700583
2537,104244.9645966515
2538,115258.76303705666
2539,131898.79912362993
2540,108040.50245511718
2541,91890.06375865545
2542,91612.16390110645
2543,114517.25480509643
2544,98280.57626187894
2545,106862.34474984556
2546,91612.16491948906
2547,121920.86507860105
2548,64470.79502589535
2549,97019.86512665264
2550,86197.72746082675
2551,94255.99531402811
2552,107924.65964116249
2553,103579.27356152888
2554,64470.79706266057
2555,107924.6606595451
2556,94888.5019114539
2557,86197.72949759196
2558,82812.39290785696
2559,90543.11710479949
2560,92565.47817627247
2561,86197.73127976153
2562,90543.12066913862
2563,119495.15817517228
2564,111207.7427954739
2565,189248.92949980125
2566,141222.09061010368
2567,95407.71423475817
2568,86197.73764465284
2569,77506.9657399822
2570,107924.67033417989
2571,95957.56551107392
2572,89077.4571453128
2573,89355.3575120531
2574,108993.72527754772
2575,89355.3580212444
2576,83433.87190555874
2577,90543.12881619949
2578,99233.90173925273
2579,127328.58081609942
2580,77506.9705772996
2581,92674.49508654512
2582,103579.28909186367
2583,99233.90301223099
2584,107924.67593528423
2585,107924.67618987989
2586,109947.03726135287
2587,107924.67669907119
2588,125306.22229058295
2589,112270.06354249176
2590,86197.7457917137
2591,56938.81089261733
2592,56938.81114721298
2593,73651.26848409884
2594,41771.28740175348
2595,65522.60272016283
2596,36950.03579192981
2597,32211.43899402395
2598,50462.06516212504
2599,37425.906414033845
2600,26127.90347261168
2601,36400.19240807835
2602,50270.408461075276
2603,53477.40949361678
2604,52593.43550600018
2605,41771.29784017429
2606,41771.29809476994
2607,41771.29834936559
2608,41771.298603961244
2609,41771.2988585569
2610,54065.9486109009
2611,52593.43728816975
2612,118448.23516389634
2613,81553.77949269675
2614,107626.0977526661
2615,110435.16885310691
2616,93016.13600048609
2617,82443.18287373614
2618,108515.50113370549
2619,86788.5697171567
2620,97802.36815756094
2621,129839.0765344724
2622,104067.42348416895
2623,110435.1708898712
2624,85899.16862747725
2625,107626.10055321734
2626,118934.28405672777
2627,89535.98958880361
2628,106301.48259739578
2629,89535.99009799492
2630,99530.37892131694
2631,89220.60272474121
2632,70426.43730706628
2633,108624.50938772596
2634,103875.7662739288
2635,145409.9613876259
2636,123279.67293691356
2637,109802.66938435752
2638,112566.539960769
2639,115292.92276688013
2640,106089.78888376802
2641,109802.67040274013
2642,104279.12534485757
2643,91242.96659676638
2644,127030.0130719021
2645,74994.38175083697
2646,106993.60235744808
2647,74482.0207907781
2648,133807.43037695158
2649,90244.56285417173
2650,107434.4481802946
2651,101066.70128378458
2652,95979.80569921248
2653,142094.84728422388
2654,64172.24612177629
2655,125007.65505557694
2656,72863.02108159475
2657,81553.79400464799
2658,103280.72593038809
2659,85899.18084806856
2660,125007.65811072476
2661,125007.66116587259
2662,85899.18441240769
2663,119529.31714120973
2664,131181.47835789528
2665,116639.69486666378
2666,97802.38623385224
2667,84766.22748576105
2668,91972.58303796686
2669,62149.896252512
2670,64172.25732398499
2671,92266.93640083168
2672,106170.35787956975
2673,119529.32223312277
2674,106602.1679201182
2675,104279.14265736192
2676,139221.4413252473
2677,102147.7779145902
2678,95588.37075269129
2679,119529.32376069669
2680,84766.23334146105
2681,107626.12677656859
2682,90244.58169424906
2683,96612.32909995038
2684,90244.58220344037
2685,133295.08876616135
2686,85899.19637840241
2687,107626.1283041425
2688,90244.58322182298
2689,109245.1325960476
2690,125007.67440484557
2691,98935.35665406752
2692,103280.7432428915
2693,89519.53592116386
2694,57405.481537844986
2695,63744.26665174961
2696,71722.60082923528
2697,48605.70519808773
2698,78115.22391775157
2699,71722.60159302223
2700,80010.01748191193
2701,67377.21576798521
2702,53060.09774957225
2703,48714.71166993957
2704,61750.87321858294
2705,42237.962884298526
2706,60497.11147575453
2707,57728.29299900681
2708,42237.965175659396
2709,44260.3282838976
2710,50525.38335590996
2711,50525.38361050561
2712,53060.10640582442
2713,42237.96873999853
2714,99516.55258646049
2715,81591.9461266119
2716,111181.90136911534
2717,93800.35628679488
2718,132908.83354945108
2719,83087.22331065126
2720,106095.00654833019
2721,115123.93194215838
2722,98145.7438940024
2723,80764.19881168194
2724,108455.52085436508
2725,110549.39859062433
2726,100168.10572926234
2727,97742.38813281711
2728,123182.20132293366
2729,125588.87441076897
2730,93800.35959653836
2731,117658.65677424241
2732,99873.7546577584
2733,117255.30024927016
2734,79057.22893239744
2735,113313.27171299234
2736,97513.24264308531
2737,117255.30152224842
2738,86691.10523185506
2739,174620.99867711868
2740,117255.30228603538
2741,91864.24168156553
2742,114894.7895075744
2743,95528.3713786779
2744,97302.54143342562
2745,90825.79010182898
2746,114684.0872795321
2747,103861.94961370621
2748,136411.01945986878
2749,99625.5682237558
2750,86480.40504057799
2751,85847.90022532176
2752,86480.40554976929
2753,125588.8828124255
2754,127611.24388389848
2755,125588.8833216168
2756,84458.04880642239
2757,108207.34511337895
2758,99516.57269951701
2759,106433.1783683747
2760,99873.77146107145
2761,86480.41675197706
2762,73444.25876767281
2763,110146.06319708936
2764,85109.60755032767
2765,98145.76680761017
2766,108207.35275124758
2767,108207.35300584324
2768,108207.35326043889
2769,112552.7398492638
2770,81731.67873009294
2771,80112.67520197481
2772,82135.0362734478
2773,99516.58186495956
2774,86480.42311686836
2775,86480.42337146401
2776,112552.74163143337
2777,121243.51455448661
2778,90825.81046948023
2779,108207.35606099106
2780,135898.6781036742
2781,92957.17648523021
2782,86480.42515363358
2783,75466.62722241972
2784,101538.94548238907
2785,53327.68013457954
2786,57564.06228831783
2787,82062.91506026126
2788,71240.77739443537
2789,77717.52923522424
2790,54933.700431291945
2791,63624.47335434519
2792,54933.7011950789
2793,82062.91684243083
2794,47371.71033830941
2795,47528.34911418427
2796,62018.45662197191
2797,51196.31895614602
2798,52398.981200312264
2799,46850.935931660235
2800,34527.21592913661
2801,42505.55010662321
2802,57673.07716182526
2803,53327.691082192585
2804,53327.69260976557
2805,34683.85954232793
2806,42505.55519853532
2807,50792.97134202067
2808,44326.11323185265
2809,51196.32888537552
2810,39741.68614969775
2811,46850.943060337566
2812,65960.4968696488
2813,57673.08148995042
2814,34527.22356700525
2815,88304.97325182334
2816,120225.57421796024
2817,112904.62104773521
2818,133453.394249822
2819,110690.60072925687
2820,117799.85763989761
2821,116200.6443583984
2822,104654.69471131545
2823,92408.79754461907
2824,156886.1821741592
2825,119381.3749252893
2826,122145.24550170079
2827,137714.4007740803
2828,144275.53471620008
2829,100418.31459434237
2830,109109.08751739655
2831,117799.86044044979
2832,131239.37673189584
2833,135700.8727682596
2834,92650.36671472993
2835,107076.38171903696
2836,112163.27781280037
2837,112163.27806739602
2838,99127.11931930482
2839,96804.09405654855
2840,103472.50616272539
2841,105686.52749958541
2842,81636.57082028128
2843,120745.04808293656
2844,76850.34019077942
2845,88304.9834356485
2846,83959.59735601489
2847,128704.66055606306
2848,77400.19426764734
2849,114377.30627833959
2850,66578.0568564171
2851,75268.82977947034
2852,88304.98903675284
2853,112054.2843253268
2854,133905.01261327974
2855,103035.70925948862
2856,113748.8429994192
2857,107381.09610290825
2858,118203.23427792545
2859,103035.71027787123
2860,98690.32419823762
2861,135475.7759435419
2862,107509.89587652683
2863,103035.71511518862
2864,89874.09944507759
2865,81308.78395323455
2866,81308.7842078302
2867,107381.10246779956
2868,176556.8297098335
2869,114377.32053569611
2870,88305.00278491806
2871,118722.70737911575
2872,88305.00329410937
2873,101341.16255139187
2874,87901.64676913619
2875,90327.36487477273
2876,114377.32231786475
2877,88305.0045670867
2878,125199.4607474776
2879,66578.07340513356
2880,79614.23266241606
2881,135261.98572077788
2882,118722.71017966699
2883,88305.00609466061
2884,88305.00634925626
2885,66578.07493270747
2886,88305.00685844757
2887,99127.14503346477
2888,105686.55270455405
2889,42314.2249101419
2890,48088.68432125449
2891,58490.722968147136
2892,63886.70077331457
2893,57627.9523815345
2894,39918.69166054856
2895,39090.942563449964
2896,29253.19429817144
2897,68925.9619424427
2898,70699.13872943446
2899,29253.198371701874
2900,37383.97930365149
2901,45765.67051530164
2902,29096.564178548753
2903,50111.0573587222
2904,60933.1955337394
2905,107454.72051603906
2906,113822.4679217413
2907,124836.26636214647
2908,140917.90512608737
2909,101910.55751975533
2910,184160.07220879197
2911,93219.78536048811
2912,95242.1464319611
2913,105623.43980251439
2914,93219.78612427507
2915,99484.84119628742
2916,90073.17797967605
2917,107454.72357118689
2918,103109.33749155328
2919,114351.70176884625
2920,86660.38023535535
2921,88471.04453805182
2922,118697.08886686247
2923,89298.7943989383
2924,124623.99172269553
2925,96932.67018920463
2926,126947.01774923876
2927,125978.82952333055
2928,112732.70027749427
2929,78476.65800609067
2930,86660.38278131187
2931,125365.5030098036
2932,118276.86607433017
2933,85536.13647197187
2934,74823.0032412326
2935,92095.54439765774
2936,100786.31732071098
2937,85536.13749035448
2938,124644.61475301068
2939,92095.54541604035
2940,72800.64395192917
2941,94418.57144258264
2942,124836.27781895082
2943,72691.64206279907
2944,113822.48014233261
2945,126858.63939961512
2946,103109.35073052719
2947,114946.73358034994
2948,110197.99123033974
2949,127579.53682185058
2950,101507.21907107253
2951,97565.1900256034
2952,85727.81124931108
2953,111800.12950928044
2954,106255.96574920882
2955,82206.0088153081
2956,126967.65656448249
2957,72691.65555636771
2958,94418.5874821078
2959,107454.7467393903
2960,72691.65632015467
2961,120087.54921710491
2962,90073.20216626208
2963,98763.97508931533
2964,94015.23197551817
2965,103109.36193273496
2966,81382.43051618617
2967,100895.34135966189
2968,107454.74903075118
2969,124836.29462226294
2970,77037.04520034045
2971,120299.24853183702
2972,74273.17538771592
2973,98763.97763527185
2974,98763.9778898675
2975,74893.69505631365
2976,72696.12671557628
2977,60050.02641182393
2978,51075.04771477636
2979,60050.02692101523
2980,58468.51116319746
2981,56005.30579645187
2982,44279.06911967136
2983,33456.931453845464
2984,72696.13002531976
2985,41278.62914681807
2986,54123.12813871261
2987,53911.43289751001
2988,64065.51693155896
2989,44122.43747247476
2990,64183.7243789332
2991,40252.92023277655
2992,56446.16053014621
2993,56446.16078474186
2994,44279.07930349745
2995,54588.85600926448
2996,45624.02362810727
2997,41744.3577811569
2998,51550.926738535985
2999,45624.02464648895
3000,109104.16705536004
3001,96471.36534143239
3002,87780.59292757045
3003,109507.52485331055
3004,119774.93252152577
3005,85203.5023676781
3006,100262.02244183794
3007,87225.86369374674
3008,129608.84647643846
3009,106527.0780230416
3010,106527.07827763725
3011,103763.20821041707
3012,126231.64964109566
3013,110239.96030580066
3014,99417.82263997477
3015,114585.34714922123
3016,134730.7630625479
3017,102585.05075974204
3018,92125.98333533015
3019,121356.45235287398
3020,108658.44607555773
3021,117349.21899861097
3022,110872.46766701434
3023,117752.57654196583
3024,100245.57453762647
3025,109061.80438269954
3026,100245.57504681777
3027,139076.15219732933
3028,101952.5484904414
3029,101952.54874503706
3030,100371.03298721928
3031,166262.43889600225
3032,108658.44913070463
3033,104758.79014116898
3034,87588.94182762504
3035,87148.09727775678
3036,76875.80885148142
3037,110897.39027496986
3038,98602.74103181716
3039,79089.83069753367
3040,87148.09855073504
3041,106852.6696595978
3042,89145.54210616369
3043,93702.62546376418
3044,161943.32589675114
3045,109507.53707390092
3046,83435.21932312287
3047,83435.21957771853
3048,120329.67575810943
3049,126889.08342919964
3050,135176.49931808934
3051,128911.44475526828
3052,87780.61049466953
3053,87780.61074926518
3054,83435.22466963157
3055,91722.64055852126
3056,87780.61151305214
3057,102585.06654467154
3058,123908.64143624716
3059,126889.09208545182
3060,111084.1825120803
3061,89802.97920401208
3062,85566.5975594651
3063,96068.03453062009
3064,96471.39181937929
3065,87780.61940551735
3066,126889.09666817356
3067,126889.09692276921
3068,79089.84750084672
3069,102839.14024346415
3070,83435.23434426636
3071,83435.234598862
3072,92126.00752191618
3073,105162.16677919775
3074,109507.55336802267
3075,98605.08619555645
3076,39154.16537910327
3077,43499.551967927255
3078,61112.45408405177
3079,71666.83846281562
3080,44761.841480619274
3081,47844.94033892173
3082,47844.94390325993
3083,47844.944157855585
3084,43499.55807822198
3085,61991.68683223147
3086,31332.480415912345
3087,56187.42440453824
3088,54212.69792844914
3089,49426.46704435162
3090,52190.33762076311
3091,40150.823901425116
3092,53809.34191266727
3093,58667.08997074235
3094,43499.565970687196
3095,43499.56622528285
3096,42154.62266445998
3097,31332.484998634085
3098,125333.72149047069
3099,117046.3061107723
3100,80531.59181578085
3101,92886.49392675515
3102,132398.3282235749
3103,122671.69370569661
3104,103158.78337141313
3105,113980.92154643033
3106,105922.65420242026
3107,108457.37674314342
3108,111958.56149333995
3109,125737.08132518735
3110,110076.38128964417
3111,127017.08233128674
3112,118767.15472188871
3113,117148.15119377058
3114,125435.56708266027
3115,112399.40833456907
3116,116744.79492339399
3117,116744.79517798964
3118,99641.15020781383
3119,121090.1820214102
3120,103708.63693908975
3121,108457.38056207821
3122,82283.22409319319
3123,108355.54235316254
3124,77746.1780027682
3125,83973.7453044802
3126,97450.7493662266
3127,85996.10663054883
3128,73592.45295230951
3129,95127.72461266164
3130,114723.2912864387
3131,77746.17978493776
3132,101392.7801938653
3133,71570.09340841044
3134,95319.38615102787
3135,125737.09074522648
3136,151507.89323509485
3137,117046.32011353318
3138,108355.54769967124
3139,125737.093291183
3140,94916.03777311649
3141,112700.9403987918
3142,97341.75613334868
3143,82283.23656838015
3144,104010.16849412024
3145,104010.16874871496
3146,97635.25995416008
3147,108355.55941107031
3148,125737.10602096468
3149,95421.24320002086
3150,80531.61931211036
3151,212919.57926920708
3152,97635.26504607312
3153,140685.7716087941
3154,104003.01270637102
3155,86628.63283183891
3156,88951.65860378649
3157,112700.95134640392
3158,104010.17893254105
3159,109159.88809479494
3160,86628.63410481717
3161,88650.99517629016
3162,114832.3178713452
3163,95319.40753706172
3164,90974.02145742904
3165,99664.79438048229
3166,95319.40830084868
3167,125737.11289504729
3168,95319.40881003998
3169,92996.38354728464
3170,92996.38380188029
3171,127759.47473030724
3172,114723.31598221604
3173,108355.5690857051
3174,86628.6376691563
3175,49610.17187535949
3176,56210.66248563677
3177,67655.15941461455
3178,59724.45983251184
3179,56086.92524372134
3180,56086.925498316996
3181,54072.98194696475
3182,56086.9260075083
3183,43763.20600498468
3184,45264.78859627806
3185,47287.149667751044
3186,45264.79165142588
3187,51191.69425266422
3188,45264.79216061719
3189,49610.18129539862
3190,72403.91296683252
3191,45264.79725253023
3192,40919.411172897555
3193,56913.58539808076
3194,40919.41270047147
3195,51741.55087548867
3196,45264.7995438911
3197,36574.027130029164
3198,49610.18638731167
3199,62013.840574742295
3200,56086.93848269526
3201,126625.1593065802
3202,92922.33710222878
3203,106700.00586444978
3204,132772.32412441913
3205,84973.07470249664
3206,104082.62851180788
3207,110009.53111304529
3208,95795.21338670515
3209,98009.2347235661
3210,117522.14556704089
3211,100015.14356270153
3212,99737.24370515253
3213,101722.11700632516
3214,104376.98314765096
3215,91449.82883464545
3216,99737.24472353514
3217,154256.76623748802
3218,108831.37493534852
3219,151881.8814980695
3220,121867.53470182233
3221,111374.98660490196
3222,83171.30360215995
3223,118043.39896567352
3224,87516.69044558052
3225,93884.43785128277
3226,83171.30462054256
3227,93552.59799109586
3228,111374.98838707153
3229,99920.34565139376
3230,134683.4365798207
3231,137447.3071562322
3232,91971.08325166069
3233,127972.7578282291
3234,91862.08034414798
3235,208637.05520317517
3236,115611.37334136106
3237,87516.69477370568
3238,126625.17738287058
3239,111045.41078416072
3240,103007.03099870961
3241,87516.70292076655
3242,83171.31709572859
3243,99187.41305108368
3244,98009.25432743039
3245,80905.60935725458
3246,91449.84742012713
3247,99590.77110363077
3248,111045.41434849985
3249,108831.3935208302
3250,119736.18752614874
3251,104494.89682462253
3252,126625.1857845271
3253,104898.25436797738
3254,126221.82925955392
3255,74480.55053756665
3256,91862.09612907842
3257,91862.09638367407
3258,102684.23455869127
3259,111266.00304665789
3260,109243.6424843762
3261,113589.02907320112
3262,100552.87032510992
3263,83171.32524278946
3264,83171.32549738511
3265,132449.54805205204
3266,96207.48500926327
3267,96207.48526385892
3268,45030.74952736311
3269,45030.74978195876
3270,62306.226706190035
3271,60283.86614390835
3272,59757.43025052734
3273,60041.63704290427
3274,50957.65391077008
3275,79489.80738884676
3276,39816.29101820104
3277,58066.913876558654
3278,54018.819218955934
3279,61799.18696001358
3280,50088.58453638852
3281,53102.10964808799
3282,45030.76123876218
3283,58066.92049604468
3284,53830.538851497695
3285,53318.177636843175
3286,58066.92125983164
3287,42266.892189924605
3288,45030.76276633609
3289,89666.26921266783
3290,113648.56013759784
3291,117993.94672642276
3292,109706.53134672437
3293,128157.23148139846
3294,185476.79545424413
3295,139720.8794159498
3296,96862.0336278081
3297,116265.94003619626
3298,133244.12859354448
3299,113648.56242895871
3300,130921.10358538385
3301,115670.92375502735
3302,94347.34937264211
3303,102634.76526153181
3304,113648.56370193698
3305,90193.62406758871
3306,128669.5962603921
3307,115670.92528260127
3308,104957.792051862
3309,104957.79230645765
3310,109303.17889528256
3311,117993.9518183358
3312,128266.24075380247
3313,109194.1752239829
3314,114051.92328205798
3315,114051.92353665363
3316,125313.18024510425
3317,91056.13208837155
3318,99746.9050114248
3319,126048.37130708247
3320,126560.7330309283
3321,97724.54495833442
3322,122106.34277080372
3323,115546.93560890574
3324,94011.66445774492
3325,98357.0510465689
3326,122215.34822427295
3327,115546.93662728835
3328,119342.4739765618
3329,102702.43839918077
3330,91056.13539811503
3331,126048.3743622303
3332,111393.21183142532
3333,67939.35154428333
3334,128774.76047808398
3335,128774.76073267963
3336,128774.76098727528
3337,120083.9934107298
3338,121812.00188312586
3339,145312.1174466135
3340,98884.41404854972
3341,100488.43055588845
3342,109179.2034789417
3343,91989.31866201013
3344,74204.41654552612
3345,85848.2591193933
3346,85848.25937398896
3347,85848.25962858461
3348,94135.6755174743
3349,133647.50981429406
3350,120084.00181238633
3351,98357.07039583754
3352,94011.68431620486
3353,96143.04982276354
3354,128774.77549922746
3355,130797.13657070044
3356,96034.0461514648
3357,80975.52658649627
3358,72284.7541726334
3359,147884.3303269213
3360,100488.43793916237
3361,85320.91393910721
3362,128774.77753599267
3363,89666.30078252777
3364,98357.07370558102
3365,106644.48959447071
3366,80975.52887785714
3367,94011.68813513964
3368,40149.12729275506
3369,32170.793624459766
3370,72850.08730033226
3371,62421.16035277862
3372,50309.683454855345
3373,65069.720577658154
3374,54575.14407923166
3375,55316.653838764876
3376,68900.93606456835
3377,65588.9430288272
3378,69492.27685737703
3379,39123.416596543044
3380,55316.6568939127
3381,44494.52151944768
3382,62153.41470358614
3383,57651.390102675185
3384,63604.07660173718
3385,44494.52533838246
3386,44494.52559297811
3387,44494.525847573765
3388,44494.52610216942
3389,50100.47440508194
3390,44494.52661136072
3391,44494.52686595637
3392,44494.527120552026
3393,44494.52737514768
3394,108315.58868368715
3395,73955.85529861506
3396,126155.4597990932
3397,76428.64230402745
3398,93810.18789553829
3399,121904.86697238497
3400,93406.83137056604
3401,91874.06768920459
3402,108465.35169932153
3403,91046.31884670071
3404,97523.07068748958
3405,82646.63051302917
3406,134646.67515816353
3407,152028.2207496753
3408,110788.37874424737
3409,104632.32861651201
3410,104632.32887110766
3411,125955.9037626842
3412,112919.745014593
3413,112919.74526918866
3414,93810.19196906872
3415,112919.74577837996
3416,117265.13236720487
3417,89061.44936446287
3418,111269.7167378366
3419,93888.17165551614
3420,102159.54619382229
3421,112431.83512928896
3422,93468.77403455507
3423,102159.54695760924
3424,112431.83589307591
3425,84374.64509572089
3426,126100.50047480594
3427,84778.00263907574
3428,86992.02601270191
3429,86992.02626729757
3430,126100.5065851016
3431,100028.18883432355
3432,100028.1890889192
3433,126100.50734888855
3434,99333.74924754258
3435,98155.59052388929
3436,111191.74978117179
3437,108718.96481252369
3438,91337.41998479981
3439,110155.88996851537
3440,87250.79957371764
3441,106443.00921333022
3442,117668.50442251097
3443,111191.75309091434
3444,85119.43534013629
3445,134387.92960266862
3446,86992.03721490968
3447,86992.03746950533
3448,108718.96939524543
3449,84969.6771618193
3450,91337.42456752155
3451,91337.4248221172
3452,108718.97041362803
3453,82646.65266284999
3454,73552.5232148245
3455,97705.17299160548
3456,95279.45539516024
3457,86992.04001546185
3458,91337.42685888242
3459,100028.19978193566
3460,115195.72429118119
3461,117218.08536265418
3462,100028.20054572262
3463,108718.97346877586
3464,104373.58738914225
3465,100028.20130950958
3466,65265.110890273936
3467,65265.11114486959
3468,91337.42940483894
3469,110850.34024831373
3470,51693.36470376607
3471,65677.41691334546
3472,71997.53023285512
3473,64025.50273560174
3474,72866.60800889228
3475,80844.94218637794
3476,69954.42228008434
3477,45827.04430809338
3478,58725.48948757723
3479,43804.68680095952
3480,49888.22792347614
3481,48306.71394782793
3482,54674.461353530176
3483,72557.53342616651
3484,48306.717002975754
3485,43804.69240206387
3486,54783.46909835935
3487,49888.23377917614
3488,45983.69250400644
3489,56364.98587455973
3490,39615.94586209208
3491,31794.250715075992
3492,49412.3685035808
3493,104259.6110971272
3494,86878.06601480767
3495,108201.64090638421
3496,95885.19208771363
3497,104575.96501076687
3498,115480.75901608542
3499,121445.14938762411
3500,80995.56896359008
3501,109792.4932671953
3502,112863.38191803917
3503,86682.05973217543
3504,126091.2016953053
3505,91539.80804484524
3506,104172.61026796419
3507,106789.9886389887
3508,125899.54244829994
3509,114444.89971262217
3510,85063.05773163121
3511,86878.07034293283
3512,108605.00226867292
3513,113266.74175275583
3514,123979.8754926864
3515,117503.12416108884
3516,102150.25199704338
3517,119422.79315346852
3518,119231.1331426762
3519,112863.38624616526
3520,81545.42329505365
3521,134590.318426501
3522,91817.71273971163
3523,100105.12862860132
3524,79010.7022819044
3525,101812.10207222495
3526,117612.13165132329
3527,117208.77487175539
3528,100105.12990157958
3529,84664.05537096318
3530,97700.21462824568
3531,99722.57569971867
3532,75973.28346629255
3533,65151.14580046665
3534,86878.07772620674
3535,80318.67056430783
3536,104259.62357231323
3537,128008.91631493159
3538,123772.5346703846
3539,63128.78651116323
3540,132251.6110792579
3541,108605.01117952075
3542,78187.30709451437
3543,97891.87820337713
3544,98970.36782196071
3545,99914.24080242403
3546,108605.01372547727
3547,99914.24131161533
3548,86878.08256352413
3549,112950.40082349349
3550,86878.08307271544
3551,86878.08740084153
3552,110987.65611393377
3553,121525.72551210318
3554,93431.0469444478
3555,91817.73132519331
3556,98099.23888413887
3557,108371.52781960554
3558,134884.6908840388
3559,125986.57179217506
3560,73841.93603602331
3561,99914.25429599266
3562,99914.25455058832
3563,99914.25480518397
3564,93354.84764328506
3565,99914.25531437527
3566,93354.84815247636
3567,97700.23474130128
3568,108605.02874661982
3569,114128.57431369368
3570,82532.71125043742
3571,95568.87050771993
3572,93354.84968005028
3573,93546.5102000339
3574,106282.00475684181
3575,86878.09885764495
3576,119427.16870380659
3577,105878.64848646522
3578,86878.0996214319
3579,102045.62413067836
3580,91223.48646485247
3581,72999.70370224304
3582,67634.90800552629
3583,58541.38248046953
3584,46959.17198288441
3585,37446.95638836827
3586,46137.72931142151
3587,41792.34501395747
3588,41792.34603233915
3589,56938.232099036686
3590,52064.63776835799
3591,42441.8212207593
3592,54425.153092775494
3593,41792.351378847845
3594,29468.63137632422
3595,40290.76955134142
3596,37290.327287128195
3597,41792.352397230454
3598,41792.352651826106
3599,41792.35290642176
3600,41792.35316101741
3601,42939.330794603564
3602,43814.71448708605
3603,122135.4528370332
3604,107371.28587114252
3605,98680.51345728058
3606,103025.90004610457
3607,106223.1815341236
3608,112782.58920521382
3609,112488.23686073162
3610,86710.27170903143
3611,99343.07393215038
3612,88629.94070141017
3613,119047.64529560879
3614,99729.97924316768
3615,116833.62472253479
3616,106414.84409087244
3617,112379.23446241114
3618,101436.95319598261
3619,125083.55360491108
3620,85644.35827352852
3621,79276.61137701757
3622,99452.08116778824
3623,99452.0814223839
3624,99452.08167697955
3625,103797.46826580446
3626,124974.55095199402
3627,102069.46055719629
3628,103797.46902959142
3629,121179.01462110318
3630,99855.44023871794
3631,81170.2792561287
3632,89142.30726257339
3633,100811.88660170976
3634,81298.97626742534
3635,94444.13995979447
3636,74739.56936012302
3637,98680.52236812841
3638,106738.79022132978
3639,107371.2955457773
3640,98488.8628665274
3641,126884.20664384775
3642,93894.2925024135
3643,85644.36489301547
3644,103025.9104845263
3645,118084.43055868614
3646,76953.59298834484
3647,98680.5272054458
3648,115658.71830874868
3649,120004.10489757359
3650,103025.91684941668
3651,72608.2127644103
3652,98680.53102437966
3653,108546.22614614852
3654,70585.85576646775
3655,81298.98950639833
3656,102622.56439797487
3657,113739.05542666558
3658,106523.86812982336
3659,110720.39334101696
3660,112891.61579012126
3661,95510.0707078008
3662,89033.31937620416
3663,103797.48685128614
3664,70348.15864821058
3665,94335.15360099822
3666,85644.38118713629
3667,85644.38144173194
3668,63917.45002518315
3669,124752.8589589838
3670,81298.99587128963
3671,107371.31413125899
3672,124752.85972277075
3673,85452.72270391788
3674,98680.54222658835
3675,76953.61081003956
3676,81298.99739886355
3677,85644.38398768846
3678,107371.31591342855
3679,133040.27713923436
3680,47213.29272497166
3681,62147.375833153725
3682,62147.37608774938
3683,56150.07532118168
3684,75885.82802930381
3685,62456.45856294036
3686,75885.82853849512
3687,73278.59699255321
3688,78896.41788238753
3689,43388.688180665486
3690,50341.306570027955
3691,41366.327872979455
3692,41366.32812757511
3693,51558.68567868788
3694,62380.82385370508
